file,percent,plain_decode_ok,enc_decode_ok
Jayson_Williams\Jayson_Williams_0002.png,15,1,1
Jayson_Williams\Jayson_Williams_0003.png,0,1,1
Jayson_Williams\Jayson_Williams_0003.png,2,1,1
Jayson_Williams\Jayson_Williams_0003.png,4,1,1
Jayson_Williams\Jayson_Williams_0003.png,6,1,1
Jayson_Williams\Jayson_Williams_0003.png,8,1,1
Jayson_Williams\Jayson_Williams_0003.png,10,1,1
Jayson_Williams\Jayson_Williams_0003.png,12,1,1
Jayson_Williams\Jayson_Williams_0003.png,15,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,0,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,2,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,4,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,6,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,8,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,10,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,12,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0001.png,15,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,0,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,2,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,4,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,6,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,8,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,10,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,12,1,1
Jean-Claude_Braquet\Jean-Claude_Braquet_0002.png,15,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,0,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,2,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,4,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,6,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,8,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,10,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,12,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0001.png,15,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,0,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,2,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,4,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,6,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,8,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,10,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,12,1,1
Jean-Claude_Juncker\Jean-Claude_Juncker_0002.png,15,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,0,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,2,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,4,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,6,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,8,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,10,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,12,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0001.png,15,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,0,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,2,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,4,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,6,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,8,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,10,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,12,1,1
Jean-Claude_Trichet\Jean-Claude_Trichet_0002.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0001.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0002.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0003.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0004.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0005.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0006.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0007.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0008.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0009.png,15,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,0,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,2,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,4,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,6,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,8,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,10,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,12,1,1
Jean-David_Levitte\Jean-David_Levitte_0010.png,15,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,0,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,2,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,4,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,6,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,8,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,10,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,12,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0001.png,15,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,0,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,2,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,4,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,6,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,8,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,10,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,12,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0002.png,15,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,0,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,2,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,4,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,6,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,8,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,10,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,12,1,1
Jean-Francois_Pontal\Jean-Francois_Pontal_0003.png,15,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,0,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,2,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,4,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,6,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,8,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,10,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,12,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0001.png,15,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,0,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,2,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,4,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,6,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,8,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,10,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,12,1,1
Jean-Marc_de_La_Sabliere\Jean-Marc_de_La_Sabliere_0002.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0001.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0002.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0003.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0004.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0005.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0006.png,15,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,0,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,2,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,4,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,6,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,8,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,10,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,12,1,1
Jean-Pierre_Raffarin\Jean-Pierre_Raffarin_0007.png,15,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,0,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,2,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,4,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,6,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,8,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,10,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,12,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0001.png,15,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,0,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,2,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,4,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,6,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,8,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,10,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,12,1,1
Jean-Sebastien_Giguere\Jean-Sebastien_Giguere_0002.png,15,1,1
Jean_Brumley\Jean_Brumley_0001.png,0,1,1
Jean_Brumley\Jean_Brumley_0001.png,2,1,1
Jean_Brumley\Jean_Brumley_0001.png,4,1,1
Jean_Brumley\Jean_Brumley_0001.png,6,1,1
Jean_Brumley\Jean_Brumley_0001.png,8,1,1
Jean_Brumley\Jean_Brumley_0001.png,10,1,1
Jean_Brumley\Jean_Brumley_0001.png,12,1,1
Jean_Brumley\Jean_Brumley_0001.png,15,1,1
Jean_Brumley\Jean_Brumley_0002.png,0,1,1
Jean_Brumley\Jean_Brumley_0002.png,2,1,1
Jean_Brumley\Jean_Brumley_0002.png,4,1,1
Jean_Brumley\Jean_Brumley_0002.png,6,1,1
Jean_Brumley\Jean_Brumley_0002.png,8,1,1
Jean_Brumley\Jean_Brumley_0002.png,10,1,1
Jean_Brumley\Jean_Brumley_0002.png,12,1,1
Jean_Brumley\Jean_Brumley_0002.png,15,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,0,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,2,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,4,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,6,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,8,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,10,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,12,1,1
Jean_Carnahan\Jean_Carnahan_0001.png,15,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,0,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,2,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,4,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,6,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,8,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,10,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,12,1,1
Jean_Carnahan\Jean_Carnahan_0002.png,15,1,1
Jean_Charest\Jean_Charest_0001.png,0,1,1
Jean_Charest\Jean_Charest_0001.png,2,1,1
Jean_Charest\Jean_Charest_0001.png,4,1,1
Jean_Charest\Jean_Charest_0001.png,6,1,1
Jean_Charest\Jean_Charest_0001.png,8,1,1
Jean_Charest\Jean_Charest_0001.png,10,1,1
Jean_Charest\Jean_Charest_0001.png,12,1,1
Jean_Charest\Jean_Charest_0001.png,15,1,1
Jean_Charest\Jean_Charest_0002.png,0,1,1
Jean_Charest\Jean_Charest_0002.png,2,1,1
Jean_Charest\Jean_Charest_0002.png,4,1,1
Jean_Charest\Jean_Charest_0002.png,6,1,1
Jean_Charest\Jean_Charest_0002.png,8,1,1
Jean_Charest\Jean_Charest_0002.png,10,1,1
Jean_Charest\Jean_Charest_0002.png,12,1,1
Jean_Charest\Jean_Charest_0002.png,15,1,1
Jean_Charest\Jean_Charest_0003.png,0,1,1
Jean_Charest\Jean_Charest_0003.png,2,1,1
Jean_Charest\Jean_Charest_0003.png,4,1,1
Jean_Charest\Jean_Charest_0003.png,6,1,1
Jean_Charest\Jean_Charest_0003.png,8,1,1
Jean_Charest\Jean_Charest_0003.png,10,1,1
Jean_Charest\Jean_Charest_0003.png,12,1,1
Jean_Charest\Jean_Charest_0003.png,15,1,1
Jean_Charest\Jean_Charest_0004.png,0,1,1
Jean_Charest\Jean_Charest_0004.png,2,1,1
Jean_Charest\Jean_Charest_0004.png,4,1,1
Jean_Charest\Jean_Charest_0004.png,6,1,1
Jean_Charest\Jean_Charest_0004.png,8,1,1
Jean_Charest\Jean_Charest_0004.png,10,1,1
Jean_Charest\Jean_Charest_0004.png,12,1,1
Jean_Charest\Jean_Charest_0004.png,15,1,1
Jean_Charest\Jean_Charest_0005.png,0,1,1
Jean_Charest\Jean_Charest_0005.png,2,1,1
Jean_Charest\Jean_Charest_0005.png,4,1,1
Jean_Charest\Jean_Charest_0005.png,6,1,1
Jean_Charest\Jean_Charest_0005.png,8,1,1
Jean_Charest\Jean_Charest_0005.png,10,1,1
Jean_Charest\Jean_Charest_0005.png,12,1,1
Jean_Charest\Jean_Charest_0005.png,15,1,1
Jean_Charest\Jean_Charest_0006.png,0,1,1
Jean_Charest\Jean_Charest_0006.png,2,1,1
Jean_Charest\Jean_Charest_0006.png,4,1,1
Jean_Charest\Jean_Charest_0006.png,6,1,1
Jean_Charest\Jean_Charest_0006.png,8,1,1
Jean_Charest\Jean_Charest_0006.png,10,1,1
Jean_Charest\Jean_Charest_0006.png,12,1,1
Jean_Charest\Jean_Charest_0006.png,15,1,1
Jean_Charest\Jean_Charest_0007.png,0,1,1
Jean_Charest\Jean_Charest_0007.png,2,1,1
Jean_Charest\Jean_Charest_0007.png,4,1,1
Jean_Charest\Jean_Charest_0007.png,6,1,1
Jean_Charest\Jean_Charest_0007.png,8,1,1
Jean_Charest\Jean_Charest_0007.png,10,1,1
Jean_Charest\Jean_Charest_0007.png,12,1,1
Jean_Charest\Jean_Charest_0007.png,15,1,1
Jean_Charest\Jean_Charest_0008.png,0,1,1
Jean_Charest\Jean_Charest_0008.png,2,1,1
Jean_Charest\Jean_Charest_0008.png,4,1,1
Jean_Charest\Jean_Charest_0008.png,6,1,1
Jean_Charest\Jean_Charest_0008.png,8,1,1
Jean_Charest\Jean_Charest_0008.png,10,1,1
Jean_Charest\Jean_Charest_0008.png,12,1,1
Jean_Charest\Jean_Charest_0008.png,15,1,1
Jean_Charest\Jean_Charest_0009.png,0,1,1
Jean_Charest\Jean_Charest_0009.png,2,1,1
Jean_Charest\Jean_Charest_0009.png,4,1,1
Jean_Charest\Jean_Charest_0009.png,6,1,1
Jean_Charest\Jean_Charest_0009.png,8,1,1
Jean_Charest\Jean_Charest_0009.png,10,1,1
Jean_Charest\Jean_Charest_0009.png,12,1,1
Jean_Charest\Jean_Charest_0009.png,15,1,1
Jean_Charest\Jean_Charest_0010.png,0,1,1
Jean_Charest\Jean_Charest_0010.png,2,1,1
Jean_Charest\Jean_Charest_0010.png,4,1,1
Jean_Charest\Jean_Charest_0010.png,6,1,1
Jean_Charest\Jean_Charest_0010.png,8,1,1
Jean_Charest\Jean_Charest_0010.png,10,1,1
Jean_Charest\Jean_Charest_0010.png,12,1,1
Jean_Charest\Jean_Charest_0010.png,15,1,1
Jean_Charest\Jean_Charest_0011.png,0,1,1
Jean_Charest\Jean_Charest_0011.png,2,1,1
Jean_Charest\Jean_Charest_0011.png,4,1,1
Jean_Charest\Jean_Charest_0011.png,6,1,1
Jean_Charest\Jean_Charest_0011.png,8,1,1
Jean_Charest\Jean_Charest_0011.png,10,1,1
Jean_Charest\Jean_Charest_0011.png,12,1,1
Jean_Charest\Jean_Charest_0011.png,15,1,1
Jean_Charest\Jean_Charest_0012.png,0,1,1
Jean_Charest\Jean_Charest_0012.png,2,1,1
Jean_Charest\Jean_Charest_0012.png,4,1,1
Jean_Charest\Jean_Charest_0012.png,6,1,1
Jean_Charest\Jean_Charest_0012.png,8,1,1
Jean_Charest\Jean_Charest_0012.png,10,1,1
Jean_Charest\Jean_Charest_0012.png,12,1,1
Jean_Charest\Jean_Charest_0012.png,15,1,1
Jean_Charest\Jean_Charest_0013.png,0,1,1
Jean_Charest\Jean_Charest_0013.png,2,1,1
Jean_Charest\Jean_Charest_0013.png,4,1,1
Jean_Charest\Jean_Charest_0013.png,6,1,1
Jean_Charest\Jean_Charest_0013.png,8,1,1
Jean_Charest\Jean_Charest_0013.png,10,1,1
Jean_Charest\Jean_Charest_0013.png,12,1,1
Jean_Charest\Jean_Charest_0013.png,15,1,1
Jean_Charest\Jean_Charest_0014.png,0,1,1
Jean_Charest\Jean_Charest_0014.png,2,1,1
Jean_Charest\Jean_Charest_0014.png,4,1,1
Jean_Charest\Jean_Charest_0014.png,6,1,1
Jean_Charest\Jean_Charest_0014.png,8,1,1
Jean_Charest\Jean_Charest_0014.png,10,1,1
Jean_Charest\Jean_Charest_0014.png,12,1,1
Jean_Charest\Jean_Charest_0014.png,15,1,1
Jean_Charest\Jean_Charest_0015.png,0,1,1
Jean_Charest\Jean_Charest_0015.png,2,1,1
Jean_Charest\Jean_Charest_0015.png,4,1,1
Jean_Charest\Jean_Charest_0015.png,6,1,1
Jean_Charest\Jean_Charest_0015.png,8,1,1
Jean_Charest\Jean_Charest_0015.png,10,1,1
Jean_Charest\Jean_Charest_0015.png,12,1,1
Jean_Charest\Jean_Charest_0015.png,15,1,1
Jean_Charest\Jean_Charest_0016.png,0,1,1
Jean_Charest\Jean_Charest_0016.png,2,1,1
Jean_Charest\Jean_Charest_0016.png,4,1,1
Jean_Charest\Jean_Charest_0016.png,6,1,1
Jean_Charest\Jean_Charest_0016.png,8,1,1
Jean_Charest\Jean_Charest_0016.png,10,1,1
Jean_Charest\Jean_Charest_0016.png,12,1,1
Jean_Charest\Jean_Charest_0016.png,15,1,1
Jean_Charest\Jean_Charest_0017.png,0,1,1
Jean_Charest\Jean_Charest_0017.png,2,1,1
Jean_Charest\Jean_Charest_0017.png,4,1,1
Jean_Charest\Jean_Charest_0017.png,6,1,1
Jean_Charest\Jean_Charest_0017.png,8,1,1
Jean_Charest\Jean_Charest_0017.png,10,1,1
Jean_Charest\Jean_Charest_0017.png,12,1,1
Jean_Charest\Jean_Charest_0017.png,15,1,1
Jean_Chretien\Jean_Chretien_0001.png,0,1,1
Jean_Chretien\Jean_Chretien_0001.png,2,1,1
